Date,Open,High,Low,Close,Volume,SMA_20,SMA_Ratio,MACD,Signal_Line,MACD_hist,RSI,%K,%D,SO_diff,Returns
2010-11-19 00:00:00-05:00,9.2781150802306,9.291069448379089,9.195869363157442,9.240757942199709,384843200,,,0.028212291259652744,0.061700362027797634,-0.03348807076814489,52.63594306585496,34.381758657195775,26.048396207406967,8.333362449788808,-0.0055269081484547655
2010-11-22 00:00:00-05:00,9.23925244871439,9.440499305725098,9.214850479927463,9.440499305725098,393075200,,,0.03893091365331536,0.057146472352901184,-0.018215558699585827,54.014534072850786,70.97135988986982,49.70551617069691,21.265843719172906,0.02138496064823079
2010-11-23 00:00:00-05:00,9.352830326077823,9.3919959183868,9.235637638580757,9.30101203918457,519447600,,,0.035757848241660284,0.05286874753065301,-0.017110899288992724,46.01050758094782,45.4193992460001,50.2575059310219,-4.838106685021806,-0.014885655657987171
2010-11-24 00:00:00-05:00,9.399526895912109,9.50195837825095,9.39199625766935,9.483881950378418,413725200,,,0.047452244629855755,0.051785446950493565,-0.004333202320637809,46.63826811787542,78.91840521021491,65.10305478202828,13.815350428186633,0.019470505229678244
2010-11-26 00:00:00-05:00,9.451948521152694,9.571250541660346,9.427847419780544,9.489908218383787,237585600,9.36384105682373,1.0134631889622034,0.05655448261385665,0.05273925408316618,0.0038152285306904676,47.8982251818143,80.02232649795388,68.12004365138962,11.902282846564262,0.0006352202859212573
2010-11-29 00:00:00-05:00,9.504968613229634,9.564619205610636,9.380847048563025,9.546242713928224,445785200,9.387776947021484,1.0168800098043465,0.06753528999388259,0.05569846126530947,0.011836828728573119,48.285950273831304,93.38286015594872,84.10786395470585,9.274996201242871,0.005918702809126745
2010-11-30 00:00:00-05:00,9.445920949885512,9.470625397894526,9.365482868151386,9.373918533325195,501858000,9.398276138305665,0.9974082901351247,0.06162219544301806,0.056883208100851186,0.004738987342166871,45.45451361486121,60.75312311520591,78.05276992303617,-17.299646807830257,-0.018216435223915875
2010-12-01 00:00:00-05:00,9.498041880114744,9.572756176694828,9.489907889409904,9.532085418701172,461750800,9.40888090133667,1.0130944921778104,0.06890448321301257,0.059287463123283465,0.009617020089729103,48.58342701219728,97.12934851971423,83.75511059695629,13.374237922757942,0.016732311696190303
2010-12-02 00:00:00-05:00,9.566128419035488,9.610414464012509,9.486593739240792,9.58480739593506,462837200,9.416939783096314,1.0178261321305329,0.07803048482681518,0.0630360674639898,0.014994417362825377,51.2953577501135,100.0,85.96082387830671,14.039176121693288,0.005515761521620894
2010-12-03 00:00:00-05:00,9.55046020537293,9.599867488692688,9.530275267477656,9.563414573669434,342092800,9.415689468383789,1.0156892499249979,0.08258469987254458,0.06694579394570076,0.01563890592684382,59.411826539361144,95.97681359044962,97.70205403672128,-1.7252404462716555,-0.002234445704706302
2010-12-06 00:00:00-05:00,9.599566700013533,9.710734697380577,9.592938677824144,9.645058631896973,448481600,9.420238590240478,1.0238656419901522,0.09172459721857429,0.07190155460027547,0.019823042618298814,62.676374063302134,100.0,98.65893786348322,1.3410621365167827,0.008500889062998559
2010-12-07 00:00:00-05:00,9.75502401744112,9.760747013647716,9.583904500136992,9.586615562438965,391454000,9.419621086120605,1.0177283645267237,0.09317806569851861,0.0761568568199241,0.017021208878594513,67.24079955656075,90.1276850756992,95.3681662220496,-5.24048114635039,-0.0060778119235582765
2010-12-08 00:00:00-05:00,9.629392128656422,9.671268778038066,9.553473556400249,9.67096710205078,321935600,9.42704725265503,1.0258744697950943,0.0999838625028513,0.08092225795650954,0.01906160454634176,70.54699773762388,100.0,96.7092283585664,3.2907716414335937,0.008760401608178151
2010-12-09 00:00:00-05:00,9.70470907828225,9.71585499964015,9.611014154520998,9.633308410644531,294151200,9.429653215408326,1.0215973154668538,0.10117251011483042,0.08497230838817373,0.01620020172665669,63.1043590519031,91.24642268907411,93.79136925492445,-2.5449465658503385,-0.0039015957012144484
2010-12-10 00:00:00-05:00,9.629995111149553,9.672172633954345,9.598361767928624,9.657410621643066,262511200,9.435542917251587,1.0235140369067504,0.1028735071541309,0.08855254814136516,0.014320959012765741,66.33592878316966,96.33564133365688,95.86068800757698,0.4749533260798984,0.002498841385828645
2010-12-13 00:00:00-05:00,9.772196250752218,9.792983743356132,9.670668978438584,9.690853118896484,439815600,9.456089401245118,1.024826723573537,0.10570162704098784,0.09198236392128971,0.013719263119698136,61.28771493806082,100.0,95.86068800757698,4.139311992423018,0.003456902490633467
2010-12-14 00:00:00-05:00,9.692661267647203,9.717064045557873,9.610414719046522,9.64927864074707,351008000,9.476048374176026,1.018280855028466,0.10339633095135348,0.09426515732730248,0.009131173624050998,67.22296319632957,86.8823157704691,94.40598570137531,-7.523669930906209,-0.004299302890450832
2010-12-15 00:00:00-05:00,9.6405396005836,9.730920124422925,9.616137631437573,9.651386260986328,417312000,9.504322385787964,1.0154733677193308,0.10058001077540801,0.09552812801692359,0.005051882758484422,60.08708706294224,87.54731742545061,91.47654439863992,-3.9292269731893015,0.00021839871925314044
2010-12-16 00:00:00-05:00,9.673378433780996,9.719171245116987,9.64355353545395,9.67819881439209,322030800,9.535578870773316,1.0149566109778512,0.09936617431921135,0.09629573727738114,0.003070437041830215,61.06190029571314,96.00728191857492,90.14563837149821,5.86164354707671,0.0027742520595288762
2010-12-17 00:00:00-05:00,9.689647503568173,9.694467884321158,9.647469976448964,9.658918380737305,386929200,9.553926181793212,1.0109894295754738,0.09574474450421455,0.09618553872274783,-0.00044079421853328304,56.92091404872493,89.9238708512623,91.15949006509594,-1.235619213833644,-0.001994137993726694
2010-12-20 00:00:00-05:00,9.688739787925972,9.738449544290036,9.587213370551328,9.707117080688477,385610400,9.577244138717651,1.0135605754734591,0.09566124428054401,0.09608067983430707,-0.00041943555376305897,74.14840823322874,100.0,95.3103842566124,4.689615743387606,0.004977663039595345
2010-12-21 00:00:00-05:00,9.73091492623671,9.772790752016723,9.702295139516194,9.767066955566406,256354000,9.593572521209717,1.018084444973249,0.0992879934484936,0.09672214255714438,0.002565850891349211,69.85712950217754,100.0,96.64129028375409,3.3587097162459116,0.006156875599351963
2010-12-22 00:00:00-05:00,9.771893658276335,9.812866091965308,9.747490881902,9.795994758605955,265921600,9.618321657180786,1.0184723601224672,0.10330560750120021,0.09803883554595556,0.005266771955244651,68.59415723997078,100.0,100.0,0.0,0.002957392308643124
2010-12-23 00:00:00-05:00,9.791172343973544,9.79569104757882,9.736040459430782,9.748994827270508,223157200,9.631577301025391,1.012190892786856,0.10152675666671662,0.09873641977010778,0.002790336896608847,65.63456597297564,77.5527214757465,92.51757382524885,-14.964852349502351,-0.004809418979045605
2010-12-27 00:00:00-05:00,9.726397405832358,9.80442527042108,9.686328412405668,9.78152847290039,249816000,9.64615831375122,1.0140335825668745,0.10157134661397293,0.09930340513888082,0.002267941475092114,62.53435804543249,93.09086768389967,90.21452971988207,2.8763379640176083,0.003331572351829233
2010-12-28 00:00:00-05:00,9.818588378639022,9.841183508670513,9.792981315441374,9.805333137512209,175924000,9.65911283493042,1.0151380675514017,0.10234772113867585,0.09991226833883983,0.0024354527998360215,71.45364130617844,100.0,90.21452971988207,9.785470280117934,0.002430677951936857
2010-12-29 00:00:00-05:00,9.82792779961456,9.83485749864814,9.794185941411,9.79991054534912,163139200,9.680412435531617,1.0123443201013718,0.10135706452662951,0.10020122757639777,0.0011558369502317478,64.96503542943665,96.84778330311747,96.64621699567238,0.2015663074450913,-0.0005531777507165592
2010-12-30 00:00:00-05:00,9.805635123381318,9.806538542539968,9.732427601692793,9.750804901123049,157494400,9.69134840965271,1.0061350071173913,0.09550858343047786,0.09926269874721379,-0.0037541153167359315,63.28356470999236,65.05820881840721,87.30199737384156,-22.24378855543435,-0.005023422045562107
2010-12-31 00:00:00-05:00,9.729410174146482,9.745377275498315,9.680002099593596,9.717660903930664,193508000,9.69799108505249,1.0020282364363575,0.08719405762833787,0.09684897052343862,-0.009654912895100745,56.67512631358734,43.81947627341289,68.57515613164585,-24.755679858232966,-0.003404893795429081
2011-01-03 00:00:00-05:00,9.8104552511395,9.949640524249594,9.78635415240757,9.928853034973145,445138400,9.716263008117675,1.0218798139447085,0.09653339906163794,0.0967858562310785,-0.0002524571694405564,68.91728609741196,100.0,69.6258950306067,30.3741049693933,0.02150002457963518
2011-01-04 00:00:00-05:00,10.0153162067372,10.017123849406044,9.886072571557657,9.980670928955078,309080800,9.73304362297058,1.025441918846442,0.10688407236478703,0.0988054994578202,0.008078572906966827,75.91847268300833,100.0,81.2731587578043,18.726841242195704,0.005205349066014283
2011-01-05 00:00:00-05:00,9.928244225893302,10.072550660188451,9.926737455658802,10.062307357788086,255519600,9.756828212738037,1.0313092675600488,0.12028782984692477,0.10310196553564112,0.017185864311283647,78.58278142180899,100.0,100.0,0.0,0.008146182579854779
2011-01-06 00:00:00-05:00,10.084004086161588,10.099971192690951,10.02917387255206,10.054179191589355,300428800,9.775988817214966,1.0284564947419448,0.12877014703962075,0.10823560183643705,0.020534545203183707,76.85029803092547,97.98503016662569,99.32834338887523,-1.3433132222495345,-0.0008081099670278505
2011-01-07 00:00:00-05:00,10.062012448033434,10.133111450823424,9.999047435028572,10.126182556152344,311931200,9.800632524490357,1.0332172470346668,0.1396922292265046,0.11452692731445056,0.02516530191205403,81.03240794693934,100.0,99.32834338887523,0.6716566111247744,0.007136013815136304
2011-01-10 00:00:00-05:00,10.207826294162023,10.340383546039462,10.157816453147795,10.316884994506836,448560000,9.833606243133545,1.049145627699985,0.16187021201400675,0.12399558425436182,0.03787462775964494,84.05122371551943,100.0,99.32834338887523,0.6716566111247744,0.01865747103062509
2011-01-11 00:00:00-05:00,10.390090740657262,10.392500125948912,10.227105278190445,10.29248046875,444108000,9.86368761062622,1.043471861138611,0.17545464989809645,0.13428739738310874,0.04116725251498771,80.55357756851784,95.92731231259907,98.64243743753303,-2.7151251249339623,-0.0023682958320158094
2011-01-12 00:00:00-05:00,10.340983229542829,10.376531915790746,10.303324420775091,10.376230239868164,302590400,9.900035190582276,1.048100339051207,0.1907791382452224,0.1455857455555315,0.045193392689690914,81.71915647889898,100.0,98.64243743753303,1.357562562466967,0.008104059383219616
2011-01-13 00:00:00-05:00,10.398528673449638,10.443116392733469,10.359063011155976,10.414194107055664,296780400,9.938175582885743,1.0478979788795098,0.20363983916752382,0.15719656427792997,0.04644327488959385,86.72662173546742,100.0,98.64243743753303,1.357562562466967,0.003652057192226796
2011-01-14 00:00:00-05:00,10.420518714005976,10.498546600341797,10.376835229054269,10.498546600341797,308840000,9.979192972183228,1.0520436501835626,0.2181241787942323,0.16938208718119044,0.048742091613041855,87.44501641538889,100.0,100.0,0.0,0.008067134951672113
2011-01-18 00:00:00-05:00,9.92734244046467,10.386473061522572,9.82129652062854,10.262652397155762,1880998000,10.009379673004151,1.0253035385234412,0.20816879130978627,0.1771394280069096,0.031029363302876672,69.5516207735613,69.791455488277,89.930485162759,-20.139029674482003,-0.02272550399377158
2011-01-19 00:00:00-05:00,10.494627790338884,10.502160034635189,10.14907612794073,10.208124160766602,1135612800,10.034430027008057,1.0173098156338767,0.1936468615594773,0.18044091471742316,0.013205946842054145,66.74896835936867,62.80858505797381,77.53334684875027,-14.724761790776462,-0.005327434960876391
2011-01-20 00:00:00-05:00,10.13552354809285,10.1918605485705,9.94542418266559,10.02254867553711,764789200,10.047204113006591,0.9975460399537853,0.16525873701817062,0.17740447917757265,-0.012145742159402034,60.026757349825886,39.04384124433024,57.21462726352701,-18.17078601919677,-0.01834646746393349
2011-01-21 00:00:00-05:00,10.055387540550718,10.088828538092454,9.840282822859852,9.842994689941406,754401200,10.049554109573364,0.9794459119897483,0.1268106435890779,0.1672857120598737,-0.040475068470795794,54.173610934681534,0.0,33.95080876743469,-33.95080876743469,-0.018077418977731328
2011-01-24 00:00:00-05:00,9.84751262469961,10.166253089904783,9.842993115109987,10.166253089904783,574683200,10.070417022705078,1.0095165937005022,0.12102935279596494,0.15803444020709195,-0.03700508741112701,57.35636395874578,49.31087757275255,29.451572939027596,19.859304633724957,0.032313711265016705
2011-01-25 00:00:00-05:00,10.132508349434731,10.286455609504769,10.079484975994047,10.285249710083008,546868000,10.095603084564209,1.0187850714742106,0.12461320745608084,0.15135019365688973,-0.026736986200808888,59.060810534773196,67.46300531280369,38.92462762851874,28.538377684284946,0.011637087429097049
2011-01-26 00:00:00-05:00,10.332250181363973,10.411784859093515,10.288265813584726,10.359063148498535,506875600,10.123289585113525,1.0232902122776097,0.13188922875905007,0.1474580006773218,-0.015568771918271718,58.86936926408728,78.72274496796607,65.16554261784076,13.557202350125308,0.007151001195302384
2011-01-27 00:00:00-05:00,10.356953011252456,10.384368523847154,10.328333207969823,10.339780807495115,285026000,10.150283098220825,1.0186692043404686,0.13454861165131327,0.1448761228721201,-0.010327511220806829,58.479459307939024,75.78135456127154,73.9890349473471,1.7923196139244482,-0.0018631327065661224
2011-01-28 00:00:00-05:00,10.368702387212272,10.375631281661768,10.048154337351416,10.12557888031006,592057200,10.169021797180175,0.9957279158471112,0.1180115230119565,0.1395032029000874,-0.021491679888130888,49.983472507181546,43.10630262614299,65.87013405179353,-22.763831425650537,-0.020933885631927242
2011-01-31 00:00:00-05:00,10.116540686766436,10.244278341450965,10.071351233879868,10.222586631774902,377246800,10.194268083572387,1.0027778892972365,0.11144876396108572,0.13389231511228705,-0.022443551151201335,47.278676974479076,57.904177504669796,58.930611564028105,-1.0264340593583086,0.009534863115782308
2011-02-01 00:00:00-05:00,10.282235282530593,10.41328570670815,10.272594525249607,10.394607543945312,426633200,10.217555809020997,1.0173281886816805,0.11875939571589456,0.13086573123300857,-0.012106335517114014,52.71585751588106,84.14480154088764,61.718427223900136,22.426374316987506,0.016687518449041955
2011-02-02 00:00:00-05:00,10.377134542607768,10.401234827027151,10.350019912580557,10.373217582702637,258955200,10.237183141708375,1.0132882687660465,0.12142739353616427,0.12897806369363973,-0.007550670157475459,49.91713633237381,80.88190795407596,74.31029566654446,6.571612287531494,-0.002059914187047149
2011-02-03 00:00:00-05:00,10.357551288651072,10.370807329916609,10.199386234570817,10.346705436706545,393797600,10.251403045654296,1.0092965217178393,0.12001898823285373,0.12718624860148253,-0.007167260368628803,48.131944132810005,76.83765980599274,80.6214564336521,-3.783796627659356,-0.002559098355744319
2011-02-04 00:00:00-05:00,10.352731606763854,10.444919745558623,10.34881545108819,10.438894271850586,321840400,10.270638799667358,1.0163821818160597,0.12490189413795783,0.1267293777087776,-0.0018274835708197712,48.35598248904514,100.0,85.90652258668956,14.093477413310438,0.008870510443103575
2011-02-07 00:00:00-05:00,10.48077451876966,10.642253259765836,10.47324307569919,10.600980758666992,485021600,10.29437870979309,1.0297834437140174,0.14023412541491354,0.12943032725000478,0.010803798164908757,59.71975260814083,100.0,92.2792199353309,7.7207800646691,0.015407857053088172
2011-02-08 00:00:00-05:00,10.65520725450931,10.710640020870448,10.609113573056405,10.70099925994873,381040800,10.313584423065185,1.0375635492949604,0.15862713149865115,0.13526968809973405,0.0233574433989171,63.79901519710749,100.0,100.0,0.0,0.009390604647205751
2011-02-09 00:00:00-05:00,10.700696293291788,10.815479569368891,10.691056338726868,10.790172576904297,482745200,10.3384690284729,1.0436915318106939,0.1783434307060272,0.1438844366209927,0.0344589940850345,72.71742529524602,100.0,100.0,0.0,0.008298647406874053
2011-02-10 00:00:00-05:00,10.766976002576904,10.84560643443326,10.48408520095779,10.681114196777344,928550000,10.353713226318359,1.0316215992564635,0.183058456106739,0.15171924051814198,0.03133921558859701,75.8837195329556,83.59021749892732,94.53007249964242,-10.939855000715099,-0.010158619663061278
2011-02-11 00:00:00-05:00,10.687442698062284,10.779328381098232,10.65098897459166,10.75070858001709,367572800,10.37053894996643,1.036658618407859,0.19021811676623024,0.15941901576775963,0.030799100998470608,71.40321638815718,94.06193632448766,92.55071794113832,1.5112183833493447,0.006494513190138575
2011-02-14 00:00:00-05:00,10.748901356331295,10.82994118694383,10.74649116610809,10.820903778076172,310416400,10.38665680885315,1.041808156100131,0.1992594266236356,0.16738709793893486,0.031872328684700746,70.34319548915762,100.0,92.55071794113832,7.449282058861684,0.006508131581264445
2011-02-15 00:00:00-05:00,10.821205063588277,10.844704419163511,10.771797771061184,10.842595100402832,284174800,10.415653944015503,1.0409903361500057,0.20580267314625367,0.17507021298039863,0.03073246016585504,69.12067953798427,100.0,98.02064544149589,1.979354558504113,0.0020025693630901405
2011-02-16 00:00:00-05:00,10.86970593429275,10.993225740427691,10.860668527575893,10.939902305603027,481157600,10.452242851257324,1.046655962867055,0.21634621686916056,0.18332541375815103,0.03302080311100952,72.35178740275529,100.0,100.0,0.0,0.00893449916999658
2011-02-17 00:00:00-05:00,10.762760996378132,10.853743272740592,10.74076760621868,10.794393539428713,530583200,10.490835094451905,1.028935584464324,0.21053380719235726,0.1887670924449923,0.021766714747364968,76.25369957330916,79.71482131461416,93.23827377153805,-13.523452456923891,-0.013389984313080487
2011-02-18 00:00:00-05:00,10.80674073925372,10.830540957603114,10.529876262434698,10.561208724975586,816057200,10.526745796203613,1.0032738444946967,0.1849790416807373,0.18800948229214132,-0.003030440611404006,62.008469858680144,36.16055638797946,71.95845923419786,-35.7979028462184,-0.02183914830271928
2011-02-22 00:00:00-05:00,10.307843236500132,10.40575517500323,10.174382611360656,10.201194763183594,872555600,10.528492879867553,0.9689131084174626,0.13413041600383124,0.1772336690344793,-0.04310325303064805,43.94799539731572,0.0,38.62512590086453,-38.62512590086453,-0.03468288724409174
2011-02-23 00:00:00-05:00,10.206018639471155,10.38286111387923,10.201197454669032,10.322006225585938,671854400,10.530330705642701,0.9802167200746001,0.10240057902976041,0.1622670510335355,-0.059866472003775095,48.49142738349079,16.354437374046434,17.50499792067529,-1.1505605466288564,0.011773295787851823
2011-02-24 00:00:00-05:00,10.364184920172931,10.398227653415963,10.193968840549456,10.329839706420898,499900800,10.528869533538819,0.9810967524591384,0.07699895503942145,0.14521343183471272,-0.06821447679529127,49.497644881942946,17.414867975486416,11.256435116510941,6.158432858975475,0.0007586228598100671
2011-02-25 00:00:00-05:00,10.40154381284062,10.497045621213116,10.387686018890248,10.488911628723145,380018800,10.53632607460022,0.9954999071268896,0.06890941488831359,0.1299526284454329,-0.06104321355711931,51.432711172399024,38.94868388607665,24.23932974520316,14.70935414087349,0.015281898081830537
2011-02-28 00:00:00-05:00,10.581695855028288,10.696478325176376,10.578080570436468,10.641045570373535,403074000,10.562099409103393,1.0074744762582049,0.073922204532483,0.11874654366284292,-0.04482433913035992,51.15420859880049,59.543294461205974,38.635615440923004,20.90767902028297,0.014400083172216714
2011-03-01 00:00:00-05:00,10.709135451551916,10.716666894770036,10.474448376292507,10.523554801940918,456136800,10.577147817611694,0.9949331316348308,0.0676347025891868,0.1085241754481117,-0.0408894728589249,44.93903361175394,43.63838464428324,47.37678766385528,-3.73840301957204,-0.011102687816830588
2011-03-02 00:00:00-05:00,10.54313608110452,10.67539245760429,10.496138174926417,10.608209609985352,602590800,10.587827920913696,1.0019250113643607,0.06869092133699617,0.1005575246258886,-0.03186660328889243,44.796748056163985,55.09823894158337,52.75997268235752,2.338266259225847,0.00801213370134744
2011-03-03 00:00:00-05:00,10.76095465582251,10.839283441762396,10.722693279913967,10.832354545593262,500788400,10.610784769058228,1.0208815635560855,0.08661614830942099,0.09776924936259508,-0.011153101053174089,54.05766657370283,85.44109084665327,61.392571477506614,24.048519369146653,0.020909254085970854
2011-03-04 00:00:00-05:00,10.847718179406996,10.854346203399032,10.777824262611736,10.845609664916992,453266800,10.63572998046875,1.0197334536354028,0.10073043937848958,0.09836148736577399,0.002368952012715586,52.625496744480074,87.23545716384518,75.92492898402726,11.310528179817922,0.0012229119715252566
2011-03-07 00:00:00-05:00,10.88778655282652,10.895921348263697,10.58380890857351,10.705821990966797,546123200,10.649076366424561,1.0053286897933373,0.0994895659194448,0.09858710307650816,0.0009024628429366438,46.9342429252737,68.31218023447214,80.32957608165685,-12.017395847184716,-0.012972654121501559
2011-03-08 00:00:00-05:00,10.69225998884102,10.767275933879285,10.61212279310716,10.717867851257324,356316800,10.654920721054078,1.0059077990208658,0.09834451071494321,0.09853858460419518,-0.00019407388925196667,46.66012580517971,69.94284725745588,75.16349488525772,-5.2206476278018386,0.0011245365899763072
2011-03-09 00:00:00-05:00,10.68563076385304,10.687740081762469,10.562413453816513,10.618749618530272,453306000,10.650808238983155,0.9969900293260802,0.08841978495865987,0.09651482467508812,-0.008095039716428248,41.408691596843994,64.7959651807408,67.68366422422292,-2.8876990434821295,-0.009290970874323462
2011-03-10 00:00:00-05:00,10.51782554454371,10.53740873629314,10.39069126741595,10.444015502929688,507539200,10.633500385284425,0.982180385057684,0.06569746598535886,0.09035135293714228,-0.024653886951783416,40.771176171519365,37.68080767420729,57.47320670413465,-19.79239902992736,-0.016592135291938037
2011-03-11 00:00:00-05:00,10.40364654370188,10.614232443249064,10.393705717936117,10.604290008544922,471080400,10.629659175872803,0.9976133602302637,0.05993182090167437,0.0842674465300487,-0.024335625628374324,51.18006938204008,62.55212973459342,55.00963419651382,7.542495538079599,0.015229501807123649
2011-03-14 00:00:00-04:00,10.640143850737305,10.739562591468312,10.583807663764564,10.651592254638672,435957200,10.624703359603881,1.0025307901900606,0.058504992437303116,0.0791149557114996,-0.02060996327419648,64.88760750956095,62.945734175047996,54.39289052794956,8.552843647098435,0.004450751428989519
2011-03-15 00:00:00-04:00,10.306338889832013,10.479265993472636,10.246085751039898,10.406661033630373,721081200,10.603991222381591,0.98139095133022,0.037181710426805736,0.07072830665456083,-0.03354659622775509,52.58601853885749,14.894494327175172,46.79745274560552,-31.902958418430345,-0.02326330333020845
2011-03-16 00:00:00-04:00,10.30332778159984,10.333454355759487,9.829133300080846,9.942108154296877,1162011200,10.558966875076294,0.9415796329245554,-0.017006637196930185,0.05318131788426263,-0.07018795508119281,40.73962550883936,0.0,25.94674283407438,-25.94674283407438,-0.04566699898946254
2011-03-17 00:00:00-04:00,10.147573325600767,10.231325833141396,9.961691815406208,10.08159637451172,659422400,10.51605157852173,0.9586864707950509,-0.04814082204514669,0.03291688989838076,-0.08105771194352746,40.18003758753683,15.43862612018285,10.111040149119331,5.3275859710635185,0.013932534452771103
2011-03-18 00:00:00-04:00,10.156610303694858,10.188846196721382,9.941807322266945,9.961992263793944,753214000,10.47443151473999,0.9510771300356564,-0.08152615721659018,0.010028280475386578,-0.09155443769197676,33.36782607436321,2.2007832043821782,5.879803108188334,-3.6790199038061555,-0.011934542512002183
2011-03-21 00:00:00-04:00,10.122265117192658,10.23523914971318,10.100271731912285,10.221983909606934,409402000,10.457470273971557,0.9774815172125572,-0.08601361152005893,-0.009180097923702526,-0.0768335135963564,43.09554273636773,30.97678886203134,16.205399395532115,14.771389466499226,0.0257636081712258
2011-03-22 00:00:00-04:00,10.320196667300708,10.32200430958996,10.217162665751676,10.279223442077637,325922800,10.46137170791626,0.9825884911726452,-0.08398309464881493,-0.024140697268725007,-0.05984239738008992,42.37211455924516,37.31208900241704,23.496553689610177,13.815535312806862,0.005584030269315453
2011-03-23 00:00:00-04:00,10.221379998750033,10.249698922096597,10.121057867767226,10.218668937683104,372996400,10.456204843521117,0.9772827799959183,-0.08626572030368607,-0.03656570187571723,-0.04970001842796884,34.603045625036486,30.609886108149425,32.966254657532595,-2.35636854938317,-0.005908381157485134
2011-03-24 00:00:00-04:00,10.298808192299084,10.42383398722612,10.208729349110149,10.392803192138672,404712000,10.459353017807008,0.9936372904179603,-0.07317996545786976,-0.04388855459214774,-0.02929141086572202,39.487995820012614,58.097248362823116,42.00640782446319,16.090840538359927,0.016897230486122735
2011-03-25 00:00:00-04:00,10.486198286481116,10.606403731527672,10.45456493590275,10.590738296508787,448910000,10.464444351196288,1.0120688630063823,-0.0463039387718478,-0.04437163142808775,-0.0019323073437600494,47.39854062686471,83.61225064325316,57.439795038075225,26.172455605177937,0.018866307719059918
2011-03-28 00:00:00-04:00,10.639241155433758,10.674489788661887,10.557597160339355,10.557597160339355,309355200,10.46027193069458,1.0093042733773665,-0.0273632798516239,-0.04096996111279498,0.01360668126117108,46.41131732516981,86.75162780194312,76.15370893600645,10.597918865936663,-0.0031341628153919955
2011-03-29 00:00:00-04:00,10.473842393350722,10.573260307312012,10.425640207201182,10.573260307312012,352900800,10.462757205963134,1.010561566055064,-0.01096241820574484,-0.034968452531384954,0.024006034325640115,48.9418859138327,88.95930898396122,86.44106247638582,2.518246507575398,0.0014824907001821086
2011-03-30 00:00:00-04:00,10.563620881444823,10.57085225608984,10.46721569251,10.503066062927246,329406000,10.45750002861023,1.0043572588278606,-0.0035873532978651923,-0.028692232684681004,0.025104879386815812,51.44377420610955,79.0656067359546,84.92551450728631,-5.859907771331706,-0.006660980921144912
